ID,LOWER,UPPER,PRED
te3884,129334.07,324293.12,226813.6
te3885,263446.3,458405.38,360925.84
te3886,321327.75,516286.8,418807.28
te3887,209932.72,404891.78,307412.25
te3888,166450.78,361409.84,263930.3
te3889,156342.66,351301.7,253822.17
te3890,189828.75,384787.8,287308.28
te3891,81261.62,276220.66,178741.14
te3892,128557.77,323516.8,226037.3
te3893,423355.66,618314.7,520835.2
te3894,272098.84,467057.9,369578.38
te3895,469750.4,664709.44,567229.94
te3896,70798.63,265757.7,168278.16
te3897,259406.1,454365.16,356885.62
te3898,325051.5,520010.56,422531.03
te3899,95823.414,290782.47,193302.94
te3900,167604.84,362563.9,265084.38
te3901,468167.1,663126.1,565646.6
te3902,159623.31,354582.38,257102.84
te3903,187349.4,382308.47,284828.94
te3904,233341.97,428301.03,330821.5
te3905,282297.6,477256.66,379777.12
te3906,81248.65,276207.7,178728.17
te3907,143720.94,338679.97,241200.45
te3908,291947.22,486906.28,389426.75
te3909,339113.56,534072.6,436593.1
te3910,378555.97,573515.0,476035.5
te3911,374295.44,569254.5,471774.97
te3912,353465.53,548424.56,450945.06
te3913,107445.02,302404.06,204924.55
te3914,107758.93,302717.97,205238.45
te3915,86463.88,281422.94,183943.4
te3916,164386.88,359345.94,261866.4
te3917,147618.62,342577.7,245098.16
te3918,136695.78,331654.84,234175.31
te3919,294392.28,489351.34,391871.8
te3920,453252.03,648211.06,550731.56
te3921,693116.44,888075.44,790595.94
te3922,403145.3,598104.4,500624.84
te3923,367141.16,562100.2,464620.7
te3924,303052.62,498011.7,400532.16
te3925,264899.03,459858.1,362378.56
te3926,145288.12,340247.16,242767.64
te3927,113284.49,308243.53,210764.02
te3928,276462.8,471421.88,373942.34
te3929,431537.97,626497.0,529017.5
te3930,66425.664,261384.72,163905.19
te3931,70885.32,265844.38,168364.84
te3932,77174.68,272133.72,174654.2
te3933,85980.87,280939.9,183460.39
te3934,196538.88,391497.94,294018.4
te3935,334297.12,529256.2,431776.66
te3936,455984.72,650943.75,553464.25
te3937,645614.0,840573.0,743093.5
te3938,421852.3,616811.4,519331.84
te3939,266235.12,461194.2,363714.66
te3940,396320.1,591279.1,493799.62
te3941,163763.53,358722.6,261243.06
te3942,432903.4,627862.44,530382.94
te3943,439223.47,634182.5,536703.0
te3944,434046.28,629005.3,531525.8
te3945,47474.414,242433.47,144953.94
te3946,510915.66,705874.7,608395.2
te3947,304157.66,499116.72,401637.2
te3948,291949.47,486908.53,389429.0
te3949,36586.117,231545.16,134065.64
te3950,394039.97,588999.0,491519.5
te3951,283708.75,478667.8,381188.28
te3952,345621.12,540580.2,443100.66
te3953,289599.0,484558.06,387078.53
te3954,286047.22,481006.28,383526.75
te3955,90758.85,285717.9,188238.38
te3956,144713.69,339672.75,242193.22
te3957,267259.8,462218.88,364739.34
te3958,104333.37,299292.4,201812.89
te3959,180019.94,374979.0,277499.47
te3960,256799.03,451758.1,354278.56
te3961,280274.78,475233.84,377754.3
te3962,242337.66,437296.72,339817.2
te3963,226489.4,421448.47,323968.94
te3964,557120.3,752079.3,654599.8
te3965,543107.0,738066.0,640586.5
te3966,55186.883,250145.94,152666.4
te3967,76350.63,271309.7,173830.16
te3968,112960.93,307919.97,210440.45
te3969,239934.75,434893.8,337414.28
te3970,35303.758,230262.81,132783.28
te3971,323400.56,518359.62,420880.1
te3972,174578.9,369537.97,272058.44
te3973,265666.72,460625.78,363146.25
te3974,127746.76,322705.8,225226.28
te3975,180774.16,375733.22,278253.7
te3976,217226.1,412185.16,314705.62
te3977,383411.88,578370.94,480891.4
te3978,69591.82,264550.88,167071.34
te3979,205466.16,400425.22,302945.7
te3980,183487.1,378446.16,280966.62
te3981,310541.7,505500.75,408021.22
te3982,215230.31,410189.38,312709.84
te3983,291218.12,486177.2,388697.66
te3984,160032.62,354991.7,257512.16
te3985,149006.53,343965.6,246486.06
te3986,177185.34,372144.4,274664.88
te3987,192765.88,387724.94,290245.4
te3988,385721.0,580680.06,483200.53
te3989,309387.25,504346.3,406866.78
te3990,310720.72,505679.78,408200.25
te3991,137148.03,332107.06,234627.55
te3992,612538.7,807497.7,710018.2
te3993,160579.12,355538.2,258058.66
te3994,45002.85,239961.9,142482.38
te3995,282898.56,477857.62,380378.1
te3996,248454.53,443413.6,345934.06
te3997,135287.28,330246.3,232766.8
te3998,255566.6,450525.66,353046.12
te3999,211162.69,406121.75,308642.22
te4000,246813.84,441772.9,344293.38
te4001,431605.53,626564.56,529085.06
te4002,226888.81,421847.88,324368.34
te4003,226539.47,421498.53,324019.0
te4004,188592.4,383551.47,286071.94
te4005,356737.2,551696.25,454216.72
te4006,165507.84,360466.9,262987.38
te4007,530567.2,725526.2,628046.7
te4008,113955.9,308914.94,211435.42
te4009,248629.44,443588.5,346108.97
te4010,298627.94,493587.0,396107.47
te4011,36041.023,231000.06,133520.55
te4012,110646.32,305605.38,208125.84
te4013,687109.06,882068.06,784588.56
te4014,332400.53,527359.56,429880.06
te4015,49694.79,244653.84,147174.31
te4016,182147.6,377106.66,279627.12
te4017,465991.9,660950.94,563471.44
te4018,418333.97,613293.0,515813.5
te4019,225304.53,420263.6,322784.06
te4020,88904.805,283863.84,186384.33
te4021,144191.12,339150.16,241670.64
te4022,166529.1,361488.16,264008.62
te4023,572912.8,767871.8,670392.3
te4024,115801.88,310760.94,213281.4
te4025,145062.03,340021.1,242541.56
te4026,360978.16,555937.2,458457.7
te4027,573146.9,768105.9,670626.4
te4028,233089.97,428049.03,330569.5
te4029,301994.03,496953.1,399473.56
te4030,299166.25,494125.3,396645.78
te4031,329053.56,524012.62,426533.1
te4032,143420.47,338379.53,240900.0
te4033,236509.78,431468.84,333989.3
te4034,253541.84,448500.9,351021.38
te4035,318855.94,513815.0,416335.47
te4036,269049.7,464008.75,366529.22
te4037,216438.06,411397.12,313917.6
te4038,121021.79,315980.84,218501.31
te4039,317052.1,512011.16,414531.62
te4040,516260.72,711219.75,613740.25
te4041,576844.06,771803.06,674323.56
te4042,429526.78,624485.8,527006.3
te4043,228400.38,423359.44,325879.9
te4044,88739.4,283698.44,186218.92
te4045,111126.82,306085.88,208606.34
te4046,153395.34,348354.38,250874.86
te4047,192773.9,387732.97,290253.44
te4048,228395.4,423354.47,325874.94
te4049,92764.27,287723.3,190243.8
te4050,168422.94,363382.0,265902.47
te4051,128609.74,323568.78,226089.27
te4052,340066.84,535025.9,437546.38
te4053,163021.16,357980.2,260500.67
te4054,149078.5,344037.53,246558.02
te4055,483935.6,678894.6,581415.1
te4056,129518.01,324477.06,226997.53
te4057,202687.81,397646.88,300167.34
te4058,50027.1,244986.16,147506.62
te4059,258962.53,453921.6,356442.06
te4060,394385.1,589344.1,491864.62
te4061,117203.836,312162.88,214683.36
te4062,146674.94,341634.0,244154.47
te4063,232632.84,427591.9,330112.38
te4064,163737.88,358696.9,261217.39
te4065,206403.1,401362.16,303882.62
te4066,630216.25,825175.25,727695.75
te4067,62515.523,257474.56,159995.05
te4068,466428.97,661388.0,563908.5
te4069,690886.3,885845.3,788365.8
te4070,290887.62,485846.7,388367.16
te4071,162369.6,357328.62,259849.11
te4072,230152.31,425111.38,327631.84
te4073,363115.0,558074.06,460594.53
te4074,745521.7,940480.7,843001.2
te4075,191015.69,385974.75,288495.22
te4076,93385.414,288344.47,190864.94
te4077,138749.53,333708.6,236229.06
te4078,130295.21,325254.25,227774.73
te4079,739654.06,934613.06,837133.56
te4080,230040.16,424999.22,327519.7
te4081,226433.47,421392.53,323913.0
te4082,266600.9,461559.97,364080.44
te4083,362458.34,557417.4,459937.88
te4084,184994.88,379953.94,282474.4
te4085,157813.1,352772.12,255292.61
te4086,100406.35,295365.4,197885.88
te4087,149220.78,344179.84,246700.31
te4088,179393.44,374352.5,276872.97
te4089,506391.84,701350.9,603871.4
te4090,233455.88,428414.94,330935.4
te4091,415649.2,610608.25,513128.72
te4092,300948.5,495907.56,398428.03
te4093,145063.66,340022.7,242543.17
te4094,87502.85,282461.9,184982.38
te4095,184606.16,379565.22,282085.7
te4096,185283.81,380242.88,282763.34
te4097,197327.6,392286.66,294807.12
te4098,139832.94,334792.0,237312.47
te4099,87632.21,282591.25,185111.73
te4100,378647.7,573606.75,476127.22
te4101,61338.57,256297.62,158818.1
te4102,87429.836,282388.88,184909.36
te4103,408434.4,603393.44,505913.94
te4104,144858.1,339817.16,242337.62
te4105,520044.03,715003.06,617523.56
te4106,377756.72,572715.75,475236.25
te4107,387028.28,581987.3,484507.8
te4108,532917.7,727876.7,630397.2
te4109,178108.4,373067.47,275587.94
te4110,301552.72,496511.78,399032.25
te4111,79044.13,274003.2,176523.66
te4112,330676.0,525635.06,428155.53
te4113,43080.555,238039.6,140560.08
te4114,328956.75,523915.8,426436.28
te4115,164402.38,359361.4,261881.89
te4116,252004.66,446963.72,349484.2
te4117,167832.22,362791.28,265311.75
te4118,216541.06,411500.12,314020.6
te4119,321746.53,516705.6,419226.06
te4120,344767.9,539726.94,442247.44
te4121,194525.53,389484.6,292005.06
te4122,291620.9,486579.97,389100.44
te4123,304598.78,499557.84,402078.3
te4124,212258.4,407217.47,309737.94
te4125,77427.54,272386.6,174907.06
te4126,186273.06,381232.12,283752.6
te4127,118092.805,313051.84,215572.33
te4128,228560.78,423519.84,326040.3
te4129,184604.25,379563.3,282083.78
te4130,511327.16,706286.2,608806.7
te4131,116001.914,310960.97,213481.44
te4132,320922.12,515881.2,418401.66
te4133,282561.0,477520.06,380040.53
te4134,56607.773,251566.81,154087.3
te4135,170935.34,365894.4,268414.88
te4136,313918.75,508877.8,411398.28
te4137,132897.1,327856.12,230376.61
te4138,140605.03,335564.1,238084.56
te4139,208998.31,403957.38,306477.84
te4140,214961.72,409920.78,312441.25
te4141,149308.1,344267.12,246787.61
te4142,238417.4,433376.47,335896.94
te4143,309993.4,504952.47,407472.94
te4144,9799.789,204758.84,107279.31
te4145,138311.1,333270.12,235790.61
te4146,287593.47,482552.53,385073.0
te4147,117321.805,312280.84,214801.33
te4148,224156.53,419115.6,321636.06
te4149,0.0,176096.53,78617.01
te4150,566649.9,761608.9,664129.4
te4151,266244.16,461203.22,363723.7
te4152,244456.22,439415.28,341935.75
te4153,112697.195,307656.25,210176.72
te4154,192503.31,387462.38,289982.84
te4155,290490.78,485449.84,387970.3
te4156,272022.0,466981.06,369501.53
te4157,195463.84,390422.9,292943.38
te4158,288873.56,483832.62,386353.1
te4159,192014.5,386973.56,289494.03
te4160,455120.78,650079.8,552600.3
te4161,545986.56,740945.56,643466.06
te4162,130924.29,325883.34,228403.81
te4163,263427.03,458386.1,360906.56
te4164,281134.25,476093.3,378613.78
te4165,128625.26,323584.3,226104.78
te4166,100985.62,295944.66,198465.14
te4167,94450.12,289409.16,191929.64
te4168,286405.8,481364.88,383885.34
te4169,68448.555,263407.6,165928.08
te4170,422249.16,617208.2,519728.7
te4171,372945.38,567904.44,470424.9
te4172,262802.2,457761.25,360281.72
te4173,559935.56,754894.56,657415.06
te4174,305386.78,500345.84,402866.3
te4175,375427.0,570386.06,472906.53
te4176,164885.06,359844.12,262364.6
te4177,157728.62,352687.66,255208.14
te4178,0.0,191590.27,94110.74
te4179,90250.96,285210.0,187730.48
te4180,242818.6,437777.66,340298.12
te4181,259159.75,454118.8,356639.28
te4182,73773.02,268732.06,171252.55
te4183,626291.94,821250.94,723771.44
te4184,412144.7,607103.75,509624.22
te4185,99800.914,294759.97,197280.44
te4186,197301.16,392260.22,294780.7
te4187,155477.53,350436.6,252957.06
te4188,249960.56,444919.62,347440.1
te4189,260645.4,455604.47,358124.94
te4190,386195.88,581154.94,483675.4
te4191,150408.22,345367.28,247887.75
te4192,242532.47,437491.53,340012.0
te4193,152873.81,347832.88,250353.34
te4194,354940.9,549899.94,452420.44
te4195,868983.9,1063942.9,966463.4
te4196,163758.06,358717.1,261237.58
te4197,336056.5,531015.56,433536.03
te4198,190034.88,384993.94,287514.4
te4199,152157.16,347116.2,249636.67
te4200,335904.38,530863.44,433383.9
te4201,375941.88,570900.94,473421.4
te4202,318843.25,513802.3,416322.78
te4203,177337.06,372296.12,274816.6
te4204,314255.53,509214.6,411735.06
te4205,114680.836,309639.88,212160.36
te4206,342638.94,537598.0,440118.47
te4207,715603.06,910562.06,813082.56
te4208,109828.98,304788.03,207308.5
te4209,379068.78,574027.8,476548.3
te4210,155760.69,350719.72,253240.2
te4211,5765.6406,200724.69,103245.164
te4212,158320.97,353280.03,255800.5
te4213,188446.19,383405.25,285925.72
te4214,350623.7,545582.75,448103.22
te4215,250198.88,445157.94,347678.4
te4216,95911.37,290870.4,193390.89
te4217,60215.383,255174.44,157694.9
te4218,600176.9,795135.9,697656.4
te4219,271690.22,466649.28,369169.75
te4220,351950.88,546909.94,449430.4
te4221,140072.5,335031.56,237552.03
te4222,191118.06,386077.12,288597.6
te4223,377762.16,572721.2,475241.7
te4224,360521.06,555480.1,458000.6
te4225,97164.38,292123.44,194643.9
te4226,226562.0,421521.06,324041.53
te4227,300067.56,495026.62,397547.1
te4228,183441.03,378400.1,280920.56
te4229,193096.28,388055.34,290575.8
te4230,166561.31,361520.38,264040.84
te4231,352525.56,547484.6,450005.1
te4232,119764.914,314723.97,217244.44
te4233,420425.4,615384.44,517904.94
te4234,178833.69,373792.75,276313.22
te4235,644265.94,839224.94,741745.44
te4236,179182.56,374141.62,276662.1
te4237,199799.94,394759.0,297279.47
te4238,127600.76,322559.8,225080.28
te4239,244853.66,439812.72,342333.2
te4240,4284.836,199243.88,101764.36
te4241,454577.22,649536.25,552056.75
te4242,173895.31,368854.38,271374.84
te4243,257044.06,452003.12,354523.6
te4244,496976.34,691935.4,594455.9
te4245,318039.62,512998.7,415519.16
te4246,129599.63,324558.7,227079.16
te4247,251219.94,446179.0,348699.47
te4248,53652.945,248612.0,151132.47
te4249,143068.1,338027.12,240547.61
te4250,321345.72,516304.78,418825.25
te4251,551442.94,746401.94,648922.44
te4252,462492.22,657451.25,559971.75
te4253,105621.4,300580.44,203100.92
te4254,143603.4,338562.47,241082.94
te4255,582946.1,777905.1,680425.6
te4256,170353.1,365312.16,267832.62
te4257,140243.16,335202.22,237722.69
te4258,262831.4,457790.47,360310.94
te4259,190292.72,385251.78,287772.25
te4260,334318.53,529277.56,431798.06
te4261,580454.3,775413.3,677933.8
te4262,151878.06,346837.1,249357.58
te4263,33743.758,228702.81,131223.28
te4264,217155.28,412114.34,314634.8
te4265,115383.68,310342.72,212863.2
te4266,170363.31,365322.38,267842.84
te4267,87373.945,282333.0,184853.47
te4268,54888.992,249848.03,152368.52
te4269,312389.12,507348.2,409868.66
te4270,26215.46,221174.5,123694.984
te4271,186328.53,381287.6,283808.06
te4272,140198.06,335157.1,237677.58
te4273,219079.12,414038.2,316558.66
te4274,123778.4,318737.44,221257.92
te4275,181983.12,376942.2,279462.66
te4276,381156.66,576115.7,478636.2
te4277,212530.88,407489.94,310010.4
te4278,142283.88,337242.94,239763.4
te4279,165590.12,360549.2,263069.66
te4280,418734.53,613693.56,516214.06
te4281,295420.25,490379.3,392899.78
te4282,154033.75,348992.8,251513.28
te4283,257150.9,452109.97,354630.44
te4284,298008.16,492967.22,395487.7
te4285,341017.16,535976.2,438496.7
te4286,193242.06,388201.12,290721.6
te4287,286571.34,481530.4,384050.88
te4288,563541.7,758500.7,661021.2
te4289,696469.6,891428.6,793949.1
te4290,58088.9,253047.94,155568.42
te4291,129645.77,324604.8,227125.3
te4292,332345.62,527304.7,429825.16
te4293,73830.68,268789.72,171310.2
te4294,185846.62,380805.7,283326.16
te4295,101981.98,296941.03,199461.5
te4296,202648.0,397607.06,300127.53
te4297,333848.53,528807.56,431328.06
te4298,264990.62,459949.7,362470.16
te4299,68327.23,263286.28,165806.75
te4300,48807.46,243766.5,146286.98
te4301,27562.484,222521.53,125042.01
te4302,149886.56,344845.62,247366.1
te4303,216311.16,411270.22,313790.7
te4304,178159.12,373118.2,275638.66
te4305,270834.62,465793.7,368314.16
te4306,413566.3,608525.4,511045.84
te4307,161146.28,356105.34,258625.81
te4308,156770.75,351729.78,254250.27
te4309,203569.06,398528.12,301048.6
te4310,359658.34,554617.4,457137.88
te4311,121943.73,316902.78,219423.25
te4312,53591.258,248550.31,151070.78
te4313,337451.66,532410.7,434931.2
te4314,17792.406,212751.45,115271.93
te4315,96311.26,291270.3,193790.78
te4316,268731.38,463690.44,366210.9
te4317,273945.03,468904.1,371424.56
te4318,173779.4,368738.47,271258.94
te4319,122043.98,317003.03,219523.5
te4320,369268.9,564227.94,466748.44
te4321,133347.72,328306.75,230827.23
te4322,282144.78,477103.84,379624.3
te4323,209105.62,404064.7,306585.16
te4324,332592.03,527551.06,430071.56
te4325,27062.398,222021.44,124541.92
te4326,247587.97,442547.03,345067.5
te4327,247585.34,442544.4,345064.88
te4328,356804.3,551763.4,454283.84
te4329,182303.9,377262.97,279783.44
te4330,449267.53,644226.56,546747.06
te4331,540615.06,735574.06,638094.56
te4332,174032.78,368991.84,271512.3
te4333,536376.75,731335.75,633856.25
te4334,232931.44,427890.5,330410.97
te4335,239650.72,434609.78,337130.25
te4336,130604.96,325564.0,228084.48
te4337,275144.6,470103.66,372624.12
te4338,366967.5,561926.56,464447.03
te4339,226435.03,421394.1,323914.56
te4340,382782.6,577741.6,480262.12
te4341,478032.78,672991.8,575512.3
te4342,173894.03,368853.1,271373.56
te4343,149388.34,344347.4,246867.88
te4344,231000.16,425959.22,328479.7
te4345,513411.03,708370.06,610890.56
te4346,301820.34,496779.4,399299.88
te4347,142945.16,337904.2,240424.67
te4348,288625.3,483584.38,386104.84
te4349,238426.69,433385.75,335906.22
te4350,83039.1,277998.16,180518.62
te4351,742043.0,937002.0,839522.5
te4352,133020.38,327979.44,230499.9
te4353,396853.0,591812.06,494332.53
te4354,274449.06,469408.12,371928.6
te4355,158077.88,353036.9,255557.39
te4356,341257.28,536216.3,438736.8
te4357,213720.78,408679.84,311200.3
te4358,126506.96,321466.0,223986.48
te4359,321152.03,516111.1,418631.56
te4360,303687.6,498646.66,401167.12
te4361,239782.9,434741.97,337262.44
te4362,640006.3,834965.3,737485.8
te4363,134068.44,329027.5,231547.97
te4364,79022.586,273981.62,176502.11
te4365,247397.47,442356.53,344877.0
te4366,196466.28,391425.34,293945.8
te4367,85580.82,280539.88,183060.34
te4368,375778.0,570737.06,473257.53
te4369,199122.28,394081.34,296601.8
te4370,109399.02,304358.06,206878.55
te4371,479515.53,674474.56,576995.06
te4372,341649.9,536608.94,439129.44
te4373,362054.97,557014.0,459534.5
te4374,464702.1,659661.1,562181.6
te4375,288475.1,483434.16,385954.62
te4376,131203.28,326162.3,228682.8
te4377,194668.72,389627.78,292148.25
te4378,186793.38,381752.44,284272.9
te4379,127712.4,322671.44,225191.92
te4380,538031.0,732990.0,635510.5
te4381,294434.9,489393.97,391914.44
te4382,202458.03,397417.1,299937.56
te4383,2456.0469,197415.1,99935.57
te4384,72297.62,267256.66,169777.14
te4385,116668.086,311627.12,214147.61
te4386,639439.7,834398.7,736919.2
te4387,493855.22,688814.25,591334.75
te4388,197818.88,392777.94,295298.4
te4389,276038.7,470997.75,373518.22
te4390,296127.94,491087.0,393607.47
te4391,162036.97,356996.03,259516.5
te4392,335185.4,530144.44,432664.94
te4393,486778.66,681737.7,584258.2
te4394,398817.6,593776.6,496297.12
te4395,96959.93,291918.97,194439.45
te4396,184534.88,379493.94,282014.4
te4397,411722.03,606681.06,509201.56
te4398,228120.19,423079.25,325599.72
